"Unit_Code","Park_Name","Lake_Code","Start_Date","Event_Duplicate","Letter","Canopy_Type","Big_trees_ArealCover","Small_trees_ArealCover","Understory_Veg_Cover","Woody_shrubs_saplings_ArealCover","Tall_herb_grass_forb_ArealCover","Woody_shrubs_saplings_GroundCover","Herb_Grass_Forb_GroundCover","Standing_water_ArealCover","Barren_AreaCcover","Riparian_Cover_Notes","Validation_Notes"
"LAVO","Lassen Volcanic National Park","11325",2019-08-01,"No","A","coniferous","sparse (<10%)","sparse (<10%)","coniferous","moderate (10-40%)","absent","moderate (10-40%)","sparse (<10%)","sparse (<10%)","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11325",2019-08-01,"No","E",,"absent","absent","coniferous","moderate (10-40%)","absent","moderate (10-40%)","moderate (10-40%)","sparse (<10%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","11325",2019-08-01,"No","N","coniferous","moderate (10-40%)","heavy (40-75%)","coniferous","moderate (10-40%)","absent","heavy (40-75%)","sparse (<10%)","sparse (<10%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","11325",2019-08-01,"No","I","coniferous","moderate (10-40%)","sparse (<10%)","coniferous","moderate (10-40%)","absent","sparse (<10%)","moderate (10-40%)","moderate (10-40%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","11325",2019-08-01,"No","O","coniferous","heavy (40-75%)","heavy (40-75%)","coniferous","heavy (40-75%)","absent","moderate (10-40%)","moderate (10-40%)","sparse (<10%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","11325",2019-08-01,"No","H",,"absent","absent","coniferous","moderate (10-40%)","absent","heavy (40-75%)","sparse (<10%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","11325",2019-08-01,"No","F","coniferous","absent","moderate (10-40%)","coniferous","moderate (10-40%)","absent","heavy (40-75%)","sparse (<10%)","sparse (<10%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","11352",2013-08-01,"No","L","coniferous","sparse (<10%)","sparse (<10%)","coniferous","sparse (<10%)","sparse (<10%)","absent","moderate (10-40%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11352",2013-08-01,"No","C","coniferous","moderate (10-40%)","sparse (<10%)","none","absent","sparse (<10%)","absent","moderate (10-40%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","11352",2013-08-01,"No","D","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","sparse (<10%)","absent","absent","moderate (10-40%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","11352",2013-08-01,"No","K","coniferous","sparse (<10%)","sparse (<10%)","coniferous","sparse (<10%)","sparse (<10%)","sparse (<10%)","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11352",2013-08-01,"No","A","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","sparse (<10%)","absent","sparse (<10%)","moderate (10-40%)","absent","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","11352",2013-08-01,"No","F","coniferous","moderate (10-40%)","sparse (<10%)","coniferous","sparse (<10%)","sparse (<10%)","sparse (<10%)","moderate (10-40%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","11352",2013-08-01,"No","B","coniferous","moderate (10-40%)","moderate (10-40%)","none","absent","sparse (<10%)","sparse (<10%)","moderate (10-40%)","absent","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","11352",2013-08-01,"No","O","coniferous","sparse (<10%)","moderate (10-40%)","coniferous","moderate (10-40%)","sparse (<10%)","sparse (<10%)","sparse (<10%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","11352",2013-08-01,"No","H","coniferous","sparse (<10%)","absent","none","absent","moderate (10-40%)","absent","heavy (40-75%)","moderate (10-40%)","absent",,
"LAVO","Lassen Volcanic National Park","11352",2013-08-01,"No","M","coniferous","sparse (<10%)","sparse (<10%)","coniferous","sparse (<10%)","moderate (10-40%)","sparse (<10%)","sparse (<10%)","absent","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","11352",2013-08-01,"No","E","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","sparse (<10%)","absent","sparse (<10%)","moderate (10-40%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","11352",2013-08-01,"No","J","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","sparse (<10%)","sparse (<10%)","sparse (<10%)","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11352",2013-08-01,"No","G","none","absent","absent","none","absent","heavy (40-75%)","absent","moderate (10-40%)","moderate (10-40%)","absent",,
"LAVO","Lassen Volcanic National Park","11352",2013-08-01,"No","I","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","sparse (<10%)","moderate (10-40%)","sparse (<10%)","moderate (10-40%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","11352",2013-08-01,"No","N","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","sparse (<10%)","moderate (10-40%)","sparse (<10%)","sparse (<10%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","11352",2016-08-04,"No","N","coniferous","moderate (10-40%)","heavy (40-75%)","coniferous","moderate (10-40%)","sparse (<10%)","moderate (10-40%)","moderate (10-40%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11352",2016-08-04,"No","F",,"absent","absent",,"absent","moderate (10-40%)","absent","sparse (<10%)","moderate (10-40%)","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11352",2016-08-04,"No","C","coniferous","heavy (40-75%)","absent",,"absent","sparse (<10%)","absent","sparse (<10%)","absent","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","11352",2016-08-04,"No","D",,"absent","absent",,"absent","heavy (40-75%)","absent","sparse (<10%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","11352",2016-08-04,"No","B","coniferous","heavy (40-75%)","absent","coniferous","sparse (<10%)","sparse (<10%)","absent","sparse (<10%)","absent","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","11352",2016-08-04,"No","I","coniferous","moderate (10-40%)","sparse (<10%)",,"moderate (10-40%)","moderate (10-40%)","moderate (10-40%)","sparse (<10%)","absent","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","11352",2016-08-04,"No","M","coniferous","heavy (40-75%)","sparse (<10%)","coniferous","moderate (10-40%)","moderate (10-40%)","sparse (<10%)","moderate (10-40%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","11352",2016-08-04,"No","J","coniferous","heavy (40-75%)","heavy (40-75%)","coniferous","moderate (10-40%)","sparse (<10%)","sparse (<10%)","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11352",2016-08-04,"No","G","coniferous","moderate (10-40%)","absent",,"sparse (<10%)","heavy (40-75%)","sparse (<10%)","moderate (10-40%)","sparse (<10%)","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11352",2016-08-04,"No","L","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","moderate (10-40%)","moderate (10-40%)","sparse (<10%)","moderate (10-40%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11352",2016-08-04,"No","O","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","absent","moderate (10-40%)","moderate (10-40%)","moderate (10-40%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11352",2016-08-04,"No","H","coniferous","very heavy (>75%)","sparse (<10%)",,"sparse (<10%)","moderate (10-40%)","sparse (<10%)","sparse (<10%)","sparse (<10%)","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11352",2016-08-04,"No","E",,"absent","absent",,"sparse (<10%)","heavy (40-75%)","absent","sparse (<10%)","sparse (<10%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","11352",2016-08-04,"No","A","coniferous","moderate (10-40%)","moderate (10-40%)",,"absent","absent","absent","sparse (<10%)","absent","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","11352",2016-08-04,"No","K","coniferous","absent","sparse (<10%)","coniferous","heavy (40-75%)","moderate (10-40%)","moderate (10-40%)","moderate (10-40%)","absent","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","11352",2019-07-29,"No","D","coniferous","moderate (10-40%)","absent","coniferous","sparse (<10%)","absent","moderate (10-40%)","moderate (10-40%)","sparse (<10%)","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11352",2019-07-29,"No","O","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","moderate (10-40%)","absent","heavy (40-75%)","sparse (<10%)","sparse (<10%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","11352",2019-07-29,"No","I","coniferous","heavy (40-75%)","moderate (10-40%)","coniferous","moderate (10-40%)","absent","moderate (10-40%)","moderate (10-40%)","sparse (<10%)","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11352",2019-07-29,"No","J","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","moderate (10-40%)","absent","sparse (<10%)","moderate (10-40%)","sparse (<10%)","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","11352",2019-07-29,"No","M","coniferous","moderate (10-40%)","absent","coniferous","moderate (10-40%)","sparse (<10%)","moderate (10-40%)","moderate (10-40%)","sparse (<10%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","11352",2019-07-29,"No","B","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","moderate (10-40%)","sparse (<10%)","sparse (<10%)","sparse (<10%)","sparse (<10%)","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","11352",2019-07-29,"No","H","coniferous","heavy (40-75%)","moderate (10-40%)","coniferous","moderate (10-40%)","absent","moderate (10-40%)","absent","sparse (<10%)","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","11352",2019-07-29,"No","C","coniferous","moderate (10-40%)","sparse (<10%)","coniferous","moderate (10-40%)","absent","moderate (10-40%)","sparse (<10%)","sparse (<10%)","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11352",2019-07-29,"No","F","coniferous","heavy (40-75%)","moderate (10-40%)","coniferous","moderate (10-40%)","absent","moderate (10-40%)","absent","sparse (<10%)","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","11352",2019-07-29,"No","L","coniferous","sparse (<10%)","sparse (<10%)","coniferous","moderate (10-40%)","absent","moderate (10-40%)","heavy (40-75%)","sparse (<10%)","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","11352",2019-07-29,"No","E","coniferous","sparse (<10%)","absent","coniferous","moderate (10-40%)","absent","sparse (<10%)","moderate (10-40%)","sparse (<10%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","11352",2019-07-29,"No","K","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","moderate (10-40%)","absent","moderate (10-40%)","sparse (<10%)","sparse (<10%)","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11352",2019-07-29,"No","N","coniferous","moderate (10-40%)","absent","coniferous","heavy (40-75%)","absent","moderate (10-40%)","moderate (10-40%)","sparse (<10%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","11352",2019-07-29,"No","G","coniferous","moderate (10-40%)","sparse (<10%)","coniferous","moderate (10-40%)","absent","heavy (40-75%)","absent","sparse (<10%)","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11352",2019-07-29,"No","A","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","moderate (10-40%)","absent","sparse (<10%)","sparse (<10%)","sparse (<10%)","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","11354",2013-08-01,"No","K","none","absent","absent","none","absent","absent","absent","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11354",2013-08-01,"No","M","none","absent","absent","none","absent","absent","absent","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11354",2013-08-01,"No","D","none","absent","absent","none","absent","absent","absent","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11354",2013-08-01,"No","C","none","absent","absent","none","absent","absent","absent","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11354",2013-08-01,"No","H","none","absent","absent","none","absent","absent","absent","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11354",2013-08-01,"No","A","none","absent","absent","none","absent","absent","absent","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11354",2013-08-01,"No","E","none","absent","absent","none","absent","absent","absent","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11354",2013-08-01,"No","F","none","absent","absent","none","absent","absent","absent","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11354",2013-08-01,"No","N","none","absent","absent","none","absent","absent","absent","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11354",2013-08-01,"No","O","none","absent","absent","none","absent","absent","absent","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11354",2013-08-01,"No","L","none","absent","absent","none","absent","absent","absent","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11354",2013-08-01,"No","I","none","absent","absent","none","absent","absent","absent","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11354",2013-08-01,"No","G","none","absent","absent","none","absent","absent","absent","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11354",2013-08-01,"No","B","none","absent","absent","none","absent","absent","absent","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11354",2013-08-01,"No","J","none","absent","absent","none","absent","absent","absent","sparse (<10%)","absent","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11354",2016-08-01,"No","I",,"absent","absent",,"absent","sparse (<10%)","absent","sparse (<10%)","moderate (10-40%)","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","11354",2016-08-01,"No","F",,"absent","absent",,"absent","moderate (10-40%)","absent","moderate (10-40%)","moderate (10-40%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","11354",2016-08-01,"No","J",,"absent","absent",,"absent","absent","absent","sparse (<10%)","sparse (<10%)","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","11354",2016-08-01,"No","H",,"absent","absent",,"absent","heavy (40-75%)","absent","moderate (10-40%)","sparse (<10%)","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","11354",2016-08-01,"No","L",,"absent","absent",,"absent","absent","absent","sparse (<10%)","absent","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","11354",2016-08-01,"No","O",,"absent","absent",,"absent","absent","absent","moderate (10-40%)","moderate (10-40%)","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","11354",2016-08-01,"No","B",,"absent","absent",,"absent","absent","absent","moderate (10-40%)","sparse (<10%)","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","11354",2016-08-01,"No","G",,"absent","absent",,"absent","absent","absent","moderate (10-40%)","sparse (<10%)","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","11354",2016-08-01,"No","K",,"absent","absent",,"absent","absent","absent","heavy (40-75%)","sparse (<10%)","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","11354",2016-08-01,"No","D",,"absent","absent",,"absent","moderate (10-40%)","absent","heavy (40-75%)","heavy (40-75%)","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","11354",2016-08-01,"No","N",,"absent","absent",,"absent","absent","absent","moderate (10-40%)","sparse (<10%)","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","11354",2016-08-01,"No","E",,"absent","absent",,"absent","heavy (40-75%)","absent","heavy (40-75%)","moderate (10-40%)","sparse (<10%)",,
"LAVO","Lassen Volcanic National Park","11354",2016-08-01,"No","M",,"absent","absent",,"absent","absent","absent","very heavy (>75%)","sparse (<10%)","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","11354",2016-08-01,"No","A",,"absent","absent",,"absent","absent","absent","sparse (<10%)","sparse (<10%)","very heavy (>75%)",,
"LAVO","Lassen Volcanic National Park","11354",2016-08-01,"No","C",,"absent","absent",,"absent","moderate (10-40%)","absent","sparse (<10%)","moderate (10-40%)","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11354",2019-07-30,"No","J","coniferous","heavy (40-75%)","moderate (10-40%)","coniferous","moderate (10-40%)","absent","moderate (10-40%)","heavy (40-75%)","moderate (10-40%)","moderate (10-40%)",,
"LAVO","Lassen Volcanic National Park","11354",2019-07-30,"No","A","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","moderate (10-40%)","absent","sparse (<10%)","moderate (10-40%)","moderate (10-40%)","heavy (40-75%)",,
"LAVO","Lassen Volcanic National Park","11354",2019-07-30,"No","B","coniferous","moderate (10-40%)","moderate (10-40%)","coniferous","moderate (10-40%)","absent","sparse (<10%)","heavy (40-75%)","moderate (10-40%)","moderate (10-40%)",,
